,ID,id_student,code_module,code_presentation,url_row,forumng_row,homepage_row,oucontent_row,subpage_row,resource_row,sharedsubpage_row,page_row,questionnaire_row,ouwiki_row,htmlactivity_row,ouelluminate_row,dataplus_row,externalquiz_row,repeatactivity_row,dualpane_row,quiz_row,glossary_row,oucollaborate_row,folder_row,url_col,forumng_col,homepage_col,oucontent_col,subpage_col,resource_col,sharedsubpage_col,page_col,questionnaire_col,ouwiki_col,htmlactivity_col,ouelluminate_col,dataplus_col,externalquiz_col,repeatactivity_col,dualpane_col,quiz_col,glossary_col,oucollaborate_col,folder_col
36,160,46605,CCC,2014B,3,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,4,4,2,4,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0
37,162,46753,DDD,2014B,3,4,4,3,4,4,0,0,0,4,0,0,0,3,0,0,0,0,3,0,4,4,4,3,4,4,0,0,0,4,0,0,0,4,0,0,0,0,4,0
38,175,48635,FFF,2014B,3,4,4,4,4,3,0,3,3,3,0,0,2,0,0,2,4,0,2,2,4,3,4,4,4,4,0,4,4,4,0,0,4,0,0,4,4,0,4,4
39,176,49119,CCC,2014B,3,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,2,4,4,2,4,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0
40,177,49119,DDD,2014B,3,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,2,2,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
41,178,49123,GGG,2014B,0,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,4,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
42,180,50069,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,1,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0
43,181,50263,CCC,2014B,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
44,183,50476,DDD,2014B,3,4,4,4,4,3,0,0,0,4,0,0,0,3,0,0,0,0,0,0,2,3,2,2,4,3,0,0,0,4,0,0,0,4,0,0,0,0,0,0
45,187,51030,DDD,2014B,3,4,4,4,4,3,0,0,0,4,0,0,0,3,0,0,0,0,3,0,4,3,3,3,4,4,0,0,0,4,0,0,0,4,0,0,0,0,4,0
46,193,51576,CCC,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
47,200,52426,BBB,2014B,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
48,207,53136,FFF,2014B,3,4,4,4,4,3,0,3,0,3,0,0,0,0,0,0,4,0,0,3,3,4,4,4,4,2,0,4,0,3,0,0,0,0,0,0,4,0,0,4
49,215,53632,DDD,2014B,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,2,2,3,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0
50,218,53709,FFF,2014B,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,0,3,3,2,3,4,3,2,0,3,0,0,0,0,0,0,0,0,4,0,0,4
51,223,54391,CCC,2014B,4,3,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
52,224,54810,DDD,2014B,0,3,4,4,4,4,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,1,2,3,2,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0
53,226,54867,FFF,2014B,3,4,4,4,4,3,0,3,0,4,0,0,0,0,0,0,3,0,0,0,4,4,3,3,3,1,0,4,0,4,0,0,0,0,0,0,2,0,0,0
54,234,55968,BBB,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
55,242,57340,CCC,2014B,3,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,2,3,2,3,3,0,4,0,0,0,0,0,0,0,0,4,0,3,0
56,252,58617,DDD,2014B,3,4,4,4,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
57,262,59541,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0
58,263,59725,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,4,3,2,3,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0
59,267,60416,BBB,2014B,3,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,4,4,2,2,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0
60,271,60830,BBB,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,3,3,0,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,3,4,3,0
61,276,61911,DDD,2014B,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,2,3,3,2,2,0,0,0,3,0,0,0,4,0,0,0,0,3,0
62,279,62278,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0
63,293,63721,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0
64,297,63958,FFF,2014B,3,4,4,4,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
65,298,64275,BBB,2014B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
66,299,64296,CCC,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
67,300,64296,EEE,2014B,3,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,2,2,4,2,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0
68,303,64450,DDD,2014B,3,4,4,4,4,3,0,0,0,4,0,0,0,3,0,0,0,0,3,0,4,4,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,0,4,0
69,304,64767,DDD,2014B,0,4,4,4,4,3,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0
70,305,64901,GGG,2014B,0,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,3,4,3,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0
71,310,66254,CCC,2014B,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,4,4,3,3,4,0,3,0,0,0,0,0,0,0,0,4,0,3,0
72,323,67781,DDD,2014B,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,0,3,0,4,4,4,3,4,4,0,0,0,4,0,0,0,4,0,0,0,0,4,0
73,325,67986,FFF,2014B,3,4,4,4,4,3,0,3,0,3,0,0,0,0,0,0,4,0,0,0,3,4,3,3,3,2,0,4,0,3,0,0,0,0,0,0,2,0,0,0
74,335,69489,DDD,2014B,3,4,4,4,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
75,337,69494,CCC,2014B,3,3,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,3,1,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
76,339,69703,CCC,2014B,3,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,1,3,3,1,3,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0
77,343,70381,CCC,2014B,3,3,4,4,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,1,1,2,3,3,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0
78,347,70537,EEE,2014B,3,4,4,4,3,3,0,3,0,4,0,0,0,0,0,0,4,0,3,0,4,4,4,4,2,3,0,4,0,4,0,0,0,0,0,0,3,0,4,0
79,351,70771,CCC,2014B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
80,362,71723,DDD,2014B,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,2,3,2,2,3,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0
81,364,72114,FFF,2014B,3,4,4,4,4,3,0,2,3,2,0,0,3,0,0,2,4,0,3,2,4,4,4,4,4,3,0,4,4,4,0,0,4,0,0,4,4,0,4,4
82,366,72400,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,2,2,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0
83,378,74290,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0
84,382,74521,FFF,2014B,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,0,3,3,3,3,4,4,2,0,4,0,0,0,0,0,0,0,0,4,0,0,4
85,383,74524,FFF,2014B,0,4,4,4,4,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,2,2,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0
86,390,75309,DDD,2014B,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,393,75454,CCC,2014B,3,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,3,4,1,4,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0
88,394,75728,CCC,2014B,3,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,2,4,4,3,3,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0
89,395,76081,DDD,2014B,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,3,3,0,4,3,4,3,4,4,0,0,0,4,0,0,0,4,0,0,0,4,4,0
90,407,77845,FFF,2014B,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,2,2,2,3,3,2,0,4,0,0,0,0,0,0,0,0,3,0,3,0
91,410,77998,FFF,2014B,0,4,4,4,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,1,2,3,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4
92,413,78255,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
93,417,79461,CCC,2014B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0
94,419,79683,FFF,2014B,3,3,4,4,4,3,0,3,0,4,0,0,0,0,0,0,4,0,0,0,2,1,2,3,2,1,0,4,0,3,0,0,0,0,0,0,2,0,0,0
95,420,80329,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
96,434,81216,FFF,2014B,0,4,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
97,437,81754,GGG,2014B,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0
98,439,82201,FFF,2014B,3,4,4,4,4,3,0,3,0,3,0,0,0,0,0,0,4,0,3,0,2,3,2,3,3,2,0,4,0,3,0,0,0,0,0,0,2,0,3,0
99,444,82575,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0
100,447,83219,CCC,2014B,3,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,2,3,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0
101,448,83219,EEE,2014B,3,4,4,4,3,3,0,0,0,4,0,0,0,0,0,0,4,0,3,0,4,4,4,4,3,3,0,0,0,4,0,0,0,0,0,0,3,0,4,0
102,450,83453,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
103,452,83603,FFF,2014B,3,4,4,4,4,3,0,3,3,3,0,0,0,0,0,0,4,0,2,2,4,3,4,4,4,4,0,4,4,4,0,0,0,0,0,0,4,0,4,4
104,455,84299,CCC,2014B,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0
105,456,84299,FFF,2014B,3,4,4,4,4,3,0,3,0,3,0,0,0,0,0,0,4,0,0,3,2,3,3,3,4,2,0,4,0,3,0,0,0,0,0,0,4,0,0,4
106,458,84576,DDD,2014B,3,4,4,4,4,3,0,0,0,4,0,0,0,3,0,0,0,0,3,0,4,3,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,0,4,0
107,461,84605,DDD,2014B,3,4,4,4,4,3,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,3,2,3,3,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0
108,468,85304,DDD,2014B,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,470,85874,FFF,2014B,3,4,4,4,4,3,0,3,3,3,0,0,0,0,0,2,4,2,0,0,4,4,4,4,4,3,0,4,4,3,0,0,0,0,0,4,4,4,0,0
110,471,86047,CCC,2014B,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
111,484,88340,BBB,2014B,4,4,4,0,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
112,486,88490,DDD,2014B,3,4,4,3,4,3,0,0,0,4,0,0,0,3,0,0,0,4,3,0,3,3,3,2,4,4,0,0,0,4,0,0,0,4,0,0,0,4,4,0
113,490,88910,DDD,2014B,3,4,4,4,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
114,492,89092,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
115,496,89778,BBB,2014B,3,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
116,499,89904,DDD,2014B,3,4,4,4,4,3,0,0,0,4,0,0,0,3,0,0,0,0,3,0,3,3,3,2,3,3,0,0,0,4,0,0,0,4,0,0,0,0,3,0
117,501,90361,BBB,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
118,502,90537,DDD,2014B,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,0,3,0,4,2,3,3,4,4,0,0,0,3,0,0,0,4,0,0,0,0,3,0
119,518,92341,BBB,2014B,4,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0
120,524,94484,CCC,2014B,3,3,4,4,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,2,1,4,4,3,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0
121,533,95356,DDD,2014B,0,3,4,4,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
122,536,95906,CCC,2014B,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,4,3,3,3,3,0,3,0,0,0,0,0,0,0,0,4,0,4,0
123,539,96423,GGG,2014B,0,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
124,541,96538,CCC,2014B,3,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
125,549,97006,BBB,2014B,3,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
126,551,97486,CCC,2014B,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,552,97486,EEE,2014B,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,554,97865,BBB,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
129,555,97939,DDD,2014B,3,4,4,4,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
130,565,99151,DDD,2014B,4,4,4,4,4,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,4,3,2,2,2,1,0,0,0,3,0,0,0,4,0,0,0,0,3,0
131,567,99670,FFF,2014B,3,4,4,4,4,3,0,3,2,3,0,0,0,0,0,0,4,0,2,2,3,4,4,4,4,3,0,4,4,4,0,0,0,0,0,0,4,0,4,4
132,568,99799,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,3,1,3,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0
133,573,100621,CCC,2014B,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
134,583,101634,FFF,2014B,3,4,4,4,4,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0
135,596,103535,BBB,2014B,3,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0
136,603,104316,FFF,2014B,3,3,4,4,4,4,0,3,0,3,0,0,0,0,0,0,4,0,3,0,3,2,2,3,4,4,0,4,0,3,0,0,0,0,0,0,4,0,3,0
137,613,105523,CCC,2014B,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,3,4,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0
138,627,107028,CCC,2014B,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
139,631,107339,CCC,2014B,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,4,4,4,3,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0
140,635,107713,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
